Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Sgrò, C.M., Terblanche, J.S., Hoffmann, A.A.","What Can Plasticity Contribute to Insect Responses to Climate Change?",2016,"Annual Review of Entomology","61",,,"433","451",,34,10.1146/annurev-ento-010715-023859,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961801026&doi=10.1146%2fannurev-ento-010715-023859&partnerID=40&md5=2ac3cfcf4c619c46b0d40757e756dd19",Review,,Scopus,2-s2.0-84961801026
"Wöppelmann, G., Marcos, M.","Vertical land motion as a key to understanding sea level change and variability",2016,"Reviews of Geophysics","54","1",,"64","92",,34,10.1002/2015RG000502,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964422588&doi=10.1002%2f2015RG000502&partnerID=40&md5=0088cf7c1a964dfead2f8248a2eb7ac7",Review,,Scopus,2-s2.0-84964422588
"Poloczanska, E.S., Burrows, M.T., Brown, C.J., Molinos, J.G., Halpern, B.S., Hoegh-Guldberg, O., Kappel, C.V., Moore, P.J., Richardson, A.J., Schoeman, D.S., Sydeman, W.J.","Responses of marine organisms to climate change across oceans",2016,"Frontiers in Marine Science","3","MAY", 62,"","",,34,10.3389/fmars.2016.00062,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008885237&doi=10.3389%2ffmars.2016.00062&partnerID=40&md5=182f30c91e990846b71094a1ec8351a9",Review,,Scopus,2-s2.0-85008885237
"Kremser, S., Thomason, L.W., von Hobe, M., Hermann, M., Deshler, T., Timmreck, C., Toohey, M., Stenke, A., Schwarz, J.P., Weigel, R., Fueglistaler, S., Prata, F.J., Vernier, J.-P., Schlager, H., Barnes, J.E., Antuña-Marrero, J.-C., Fairlie, D., Palm, M., Mahieu, E., Notholt, J., Rex, M., Bingen, C., Vanhellemont, F., Bourassa, A., Plane, J.M.C., Klocke, D., Carn, S.A., Clarisse, L., Trickl, T., Neely, R., James, A.D., Rieger, L., Wilson, J.C., Meland, B.","Stratospheric aerosol—Observations, processes, and impact on climate",2016,"Reviews of Geophysics","54","2",,"278","335",,32,10.1002/2015RG000511,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966359545&doi=10.1002%2f2015RG000511&partnerID=40&md5=f3dcf89a3c96777a7d4659170fc11397",Review,,Scopus,2-s2.0-84966359545
"Walvoord, M.A., Kurylyk, B.L.","Hydrologic impacts of thawing permafrost—a review",2016,"Vadose Zone Journal","15","6",,"","",20,32,10.2136/vzj2016.01.0010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975108668&doi=10.2136%2fvzj2016.01.0010&partnerID=40&md5=0f42a9963dc238e476a20a94666ff471",Review,,Scopus,2-s2.0-84975108668
"Paerl, H.W., Gardner, W.S., Havens, K.E., Joyner, A.R., McCarthy, M.J., Newell, S.E., Qin, B., Scott, J.T.","Mitigating cyanobacterial harmful algal blooms in aquatic ecosystems impacted by climate change and anthropogenic nutrients",2016,"Harmful Algae","54",,,"213","222",,32,10.1016/j.hal.2015.09.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979774713&doi=10.1016%2fj.hal.2015.09.009&partnerID=40&md5=8241a6d83dc11109c61eaaf67ae16f36",Review,,Scopus,2-s2.0-84979774713
"Schleussner, C.-F., Rogelj, J., Schaeffer, M., Lissner, T., Licker, R., Fischer, E.M., Knutti, R., Levermann, A., Frieler, K., Hare, W.","Science and policy characteristics of the Paris Agreement temperature goal",2016,"Nature Climate Change","6","9",,"827","835",,31,10.1038/nclimate3096,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983643591&doi=10.1038%2fnclimate3096&partnerID=40&md5=ec9d3047bea093eb0ab0a425ffec9ebd",Review,,Scopus,2-s2.0-84983643591
"Iten, M., Liu, S., Shukla, A.","A review on the air-PCM-TES application for free cooling and heating in the buildings",2016,"Renewable and Sustainable Energy Reviews","61",,,"175","186",,31,10.1016/j.rser.2016.03.007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962184028&doi=10.1016%2fj.rser.2016.03.007&partnerID=40&md5=c708d4f545a3da698ce7b1c0eb5c5603",Review,,Scopus,2-s2.0-84962184028
"Walker, B.J., Vanloocke, A., Bernacchi, C.J., Ort, D.R.","The Costs of Photorespiration to Food Production Now and in the Future",2016,"Annual Review of Plant Biology","67",,,"107","129",,31,10.1146/annurev-arplant-043015-111709,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968735652&doi=10.1146%2fannurev-arplant-043015-111709&partnerID=40&md5=a9ef47e5490c5879accd6d0456511b27",Review,,Scopus,2-s2.0-84968735652
"Quint, M., Delker, C., Franklin, K.A., Wigge, P.A., Halliday, K.J., Van Zanten, M.","Molecular and genetic control of plant thermomorphogenesis",2016,"Nature Plants","2",, 15190,"","",,31,10.1038/nplants.2015.190,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954486947&doi=10.1038%2fnplants.2015.190&partnerID=40&md5=6a1e49df0cf3b6b76e57e8c6f14dbb20",Review,,Scopus,2-s2.0-84954486947
"Aitken, S.N., Bemmels, J.B.","Time to get moving: Assisted gene flow of forest trees",2016,"Evolutionary Applications","9","1",,"271","290",,31,10.1111/eva.12293,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954448246&doi=10.1111%2feva.12293&partnerID=40&md5=4e1dbb6a1c2b090bebf9e2c54546a6ef",Review,,Scopus,2-s2.0-84954448246
"Carleton, T.A., Hsiang, S.M.","Social and economic impacts of climate",2016,"Science","353","6304", aad9837,"","",,30,10.1126/science.aad9837,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015597378&doi=10.1126%2fscience.aad9837&partnerID=40&md5=5f71814f0864b86c554392142c078a7a",Review,,Scopus,2-s2.0-85015597378
"Sovacool, B.K., Heffron, R.J., McCauley, D., Goldthau, A.","Energy decisions reframed as justice and ethical concerns",2016,"Nature Energy","1",, 16024,"","",,30,10.1038/nenergy.2016.24,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971364831&doi=10.1038%2fnenergy.2016.24&partnerID=40&md5=cb677f5a49bad98b93c41a4fbe786f36",Review,,Scopus,2-s2.0-84971364831
"Bring, A., Fedorova, I., Dibike, Y., Hinzman, L., Mård, J., Mernild, S.H., Prowse, T., Semenova, O., Stuefer, S.L., Woo, M.-K.","Arctic terrestrial hydrology: A synthesis of processes, regional effects, and research challenges",2016,"Journal of Geophysical Research G: Biogeosciences","121","3",,"621","649",,30,10.1002/2015JG003131,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962930487&doi=10.1002%2f2015JG003131&partnerID=40&md5=b106935b2192269c13b27dbfbe5f2ee4",Review,,Scopus,2-s2.0-84962930487
"Berger, B., Crucifix, M., Hodell, D.A., Mangili, C., McManus, J.F., Otto-Bliesner, B., Pol, K., Raynaud, D., Skinner, L.C., Tzedakis, P.C., Wolff, E.W., Yin, Q.Z., Abe-Ouchi, A., Barbante, C., Brovkin, V., Cacho, I., Capron, E., Ferretti, P., Ganopolski, A., Grimalt, J.O., Hönisch, B., Kawamura, K.A., Landais, A., Margari, V., Martrat, B., Masson-Delmotte, V., Mokeddem, Z., Parrenin, F., Prokopenko, A.A., Rashid, H., Schulz, M., Vazquez Riveiros, N.","Interglacials of the last 800,000 years",2016,"Reviews of Geophysics","54","1",,"162","219",,30,10.1002/2015RG000482,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959452993&doi=10.1002%2f2015RG000482&partnerID=40&md5=13075501be1bc9e61c93d299ee02bad1",Review,,Scopus,2-s2.0-84959452993
"Mallet, M., Dulac, F., Formenti, P., Nabat, P., Sciare, J., Roberts, G., Pelon, J., Ancellet, G., Tanré, D., Parol, F., Denjean, C., Brogniez, G., Di Sarra, A., Alados-Arboledas, L., Arndt, J., Auriol, F., Blarel, L., Bourrianne, T., Chazette, P., Chevaillier, S., Claeys, M., D'Anna, B., Derimian, Y., Desboeufs, K., Di Iorio, T., Doussin, J.-F., Durand, P., Féron, A., Freney, E., Gaimoz, C., Goloub, P., Gómez-Amo, J.L., Granados-Muñoz, M.J., Grand, N., Hamonou, E., Jankowiak, I., Jeannot, M., Léon, J.-F., Maillé, M., Mailler, S., Meloni, D., Menut, L., Momboisse, G., Nicolas, J., Podvin, T., Pont, V., Rea, G., Renard, J.-B., Roblou, L., Schepanski, K., Schwarzenboeck, A., Sellegri, K., Sicard, M., Solmon, F., Somot, S., Torres, B., Totems, J., Triquet, S., Verdier, N., Verwaerde, C., Waquet, F., Wenger, J., Zapf, P.","Overview of the Chemistry-Aerosol Mediterranean Experiment/Aerosol Direct Radiative Forcing on the Mediterranean Climate (ChArMEx/ADRIMED) summer 2013 campaign",2016,"Atmospheric Chemistry and Physics","16","2",,"455","504",,30,10.5194/acp-16-455-2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955478730&doi=10.5194%2facp-16-455-2016&partnerID=40&md5=e3492a0fd3206c6dac0c947d1ebcc859",Review,,Scopus,2-s2.0-84955478730
"Gallo, A.B., Simões-Moreira, J.R., Costa, H.K.M., Santos, M.M., Moutinho dos Santos, E.","Energy storage in the energy transition context: A technology review",2016,"Renewable and Sustainable Energy Reviews","65",,,"800","822",,29,10.1016/j.rser.2016.07.028,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979082237&doi=10.1016%2fj.rser.2016.07.028&partnerID=40&md5=7fc63f22a081b7412cdacde992b30961",Review,,Scopus,2-s2.0-84979082237
"Keohane, R.O., Victor, D.G.","Cooperation and discord in global climate policy",2016,"Nature Climate Change","6","6",,"570","575",,29,10.1038/nclimate2937,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971247490&doi=10.1038%2fnclimate2937&partnerID=40&md5=b7d3c01e9dee198c2450037e98fc069e",Review,,Scopus,2-s2.0-84971247490
"Liew, F., Martin, M.E., Tappel, R.C., Heijstra, B.D., Mihalcea, C., Köpke, M.","Gas Fermentation-A flexible platform for commercial scale production of low-carbon-fuels and chemicals from waste and renewable feedstocks",2016,"Frontiers in Microbiology","7","MAY", 694,"","",,29,10.3389/fmicb.2016.00694,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973449735&doi=10.3389%2ffmicb.2016.00694&partnerID=40&md5=dfa49af9f908b6f9291efa7a976740b9",Review,,Scopus,2-s2.0-84973449735
"Overland, J.E., Dethloff, K., Francis, J.A., Hall, R.J., Hanna, E., Kim, S.-J., Screen, J.A., Shepherd, T.G., Vihma, T.","Nonlinear response of mid-latitude weather to the changing Arctic",2016,"Nature Climate Change","6","11",,"992","999",,28,10.1038/nclimate3121,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992585793&doi=10.1038%2fnclimate3121&partnerID=40&md5=59fe2ff9f01316ae05b6d4812f7c7e89",Review,,Scopus,2-s2.0-84992585793
"Koirala, B.P., Koliou, E., Friege, J., Hakvoort, R.A., Herder, P.M.","Energetic communities for community energy: A review of key issues and trends shaping integrated community energy systems",2016,"Renewable and Sustainable Energy Reviews","56",,,"722","744",,28,10.1016/j.rser.2015.11.080,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951148736&doi=10.1016%2fj.rser.2015.11.080&partnerID=40&md5=5df775efc56db154e3ff94fe49f2d372",Review,,Scopus,2-s2.0-84951148736
"Malhi, Y., Doughty, C.E., Galetti, M., Smith, F.A., Svenning, J.-C., Terborgh, J.W.","Megafauna and ecosystem function from the Pleistocene to the Anthropocene",2016,"Proceedings of the National Academy of Sciences of the United States of America","113","4",,"838","846",,28,10.1073/pnas.1502540113,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955443969&doi=10.1073%2fpnas.1502540113&partnerID=40&md5=5de61f5d0902354d37fee851e741e289",Review,,Scopus,2-s2.0-84955443969
"Michelucci, P., Dickinson, J.L.","The power of crowds: Combining humans and machines can help tackle increasingly hard problems",2016,"Science","351","6268",,"32","33",,28,10.1126/science.aad6499,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952946227&doi=10.1126%2fscience.aad6499&partnerID=40&md5=0d353afefe2727297113873b5fde3a70",Review,,Scopus,2-s2.0-84952946227
"Reid, C.E., Brauer, M., Johnston, F.H., Jerrett, M., Balmes, J.R., Elliott, C.T.","Critical review of health impacts of wildfire smoke exposure",2016,"Environmental Health Perspectives","124","9",,"1334","1343",,27,10.1289/ehp.1409277,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974586294&doi=10.1289%2fehp.1409277&partnerID=40&md5=4c5d68522d2dd01f21974a170f87917a",Review,,Scopus,2-s2.0-84974586294
"Nandy, A., Loha, C., Gu, S., Sarkar, P., Karmakar, M.K., Chatterjee, P.K.","Present status and overview of Chemical Looping Combustion technology",2016,"Renewable and Sustainable Energy Reviews","59",,,"597","619",,27,10.1016/j.rser.2016.01.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960191986&doi=10.1016%2fj.rser.2016.01.003&partnerID=40&md5=41ad95f3102e31fa3635320dc7df1e38",Review,,Scopus,2-s2.0-84960191986
"Meixner, T., Manning, A.H., Stonestrom, D.A., Allen, D.M., Ajami, H., Blasch, K.W., Brookfield, A.E., Castro, C.L., Clark, J.F., Gochis, D.J., Flint, A.L., Neff, K.L., Niraula, R., Rodell, M., Scanlon, B.R., Singha, K., Walvoord, M.A.","Implications of projected climate change for groundwater recharge in the western United States",2016,"Journal of Hydrology","534",,,"124","138",,27,10.1016/j.jhydrol.2015.12.027,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953924285&doi=10.1016%2fj.jhydrol.2015.12.027&partnerID=40&md5=4450eede5e3d1459ab7aa4995772c652",Review,Open Access,Scopus,2-s2.0-84953924285
"Mota-Babiloni, A., Navarro-Esbrí, J., Molés, F., Cervera, Á.B., Peris, B., Verdú, G.","A review of refrigerant R1234ze(E) recent investigations",2016,"Applied Thermal Engineering","95",,,"211","222",,27,10.1016/j.applthermaleng.2015.09.055,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950326062&doi=10.1016%2fj.applthermaleng.2015.09.055&partnerID=40&md5=845db2d068182582b353d37cc9703e35",Review,,Scopus,2-s2.0-84950326062
"Leblebicioglu, H., Ozaras, R., Irmak, H., Sencan, I.","Crimean-Congo hemorrhagic fever in Turkey: Current status and future challenges",2016,"Antiviral Research","126",,,"21","34",,27,10.1016/j.antiviral.2015.12.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951043423&doi=10.1016%2fj.antiviral.2015.12.003&partnerID=40&md5=73f4a1a90537c698b07f9464b7a820d5",Review,,Scopus,2-s2.0-84951043423
"Bustamante, M.M.C., Roitman, I., Aide, T.M., Alencar, A., Anderson, L.O., Aragão, L., Asner, G.P., Barlow, J., Berenguer, E., Chambers, J., Costa, M.H., Fanin, T., Ferreira, L.G., Ferreira, J., Keller, M., Magnusson, W.E., Morales-Barquero, L., Morton, D., Ometto, J.P.H.B., Palace, M., Peres, C.A., Silvério, D., Trumbore, S., Vieira, I.C.G.","Toward an integrated monitoring framework to assess the effects of tropical forest degradation and recovery on carbon stocks and biodiversity",2016,"Global Change Biology","22","1",,"92","109",,27,10.1111/gcb.13087,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954111906&doi=10.1111%2fgcb.13087&partnerID=40&md5=33c2b962dba06bd74201de09702e09b7",Review,,Scopus,2-s2.0-84954111906
"Bradford, M.A., Wieder, W.R., Bonan, G.B., Fierer, N., Raymond, P.A., Crowther, T.W.","Managing uncertainty in soil carbon feedbacks to climate change",2016,"Nature Climate Change","6","8",,"751","758",,26,10.1038/nclimate3071,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979784679&doi=10.1038%2fnclimate3071&partnerID=40&md5=1a80151c808fba813c4eae18af3291e2",Review,,Scopus,2-s2.0-84979784679
"Frings, P.J., Clymans, W., Fontorbe, G., De La Rocha, C.L., Conley, D.J.","The continental Si cycle and its impact on the ocean Si isotope budget",2016,"Chemical Geology","425",,,"12","36",,26,10.1016/j.chemgeo.2016.01.020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957004931&doi=10.1016%2fj.chemgeo.2016.01.020&partnerID=40&md5=23fed3e2f8ab570cf60dbaa03f83775a",Review,Open Access,Scopus,2-s2.0-84957004931
"Dörnhöfer, K., Oppelt, N.","Remote sensing for lake research and monitoring - Recent advances",2016,"Ecological Indicators","64",,,"105","122",,26,10.1016/j.ecolind.2015.12.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953329464&doi=10.1016%2fj.ecolind.2015.12.009&partnerID=40&md5=655ca3d5ab2d81cad0cc91f79bd26960",Review,,Scopus,2-s2.0-84953329464
"Hessburg, P.F., Spies, T.A., Perry, D.A., Skinner, C.N., Taylor, A.H., Brown, P.M., Stephens, S.L., Larson, A.J., Churchill, D.J., Povak, N.A., Singleton, P.H., McComb, B., Zielinski, W.J., Collins, B.M., Salter, R.B., Keane, J.J., Franklin, J.F., Riegel, G.","Tamm Review: Management of mixed-severity fire regime forests in Oregon, Washington, and Northern California",2016,"Forest Ecology and Management","366",,,"221","250",,26,10.1016/j.foreco.2016.01.034,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962705516&doi=10.1016%2fj.foreco.2016.01.034&partnerID=40&md5=75aaa08db982fe74220f74c0b442a74b",Review,,Scopus,2-s2.0-84962705516
"Vanmaercke, M., Poesen, J., Van Mele, B., Demuzere, M., Bruynseels, A., Golosov, V., Bezerra, J.F.R., Bolysov, S., Dvinskih, A., Frankl, A., Fuseina, Y., Guerra, A.J.T., Haregeweyn, N., Ionita, I., Makanzu Imwangana, F., Moeyersons, J., Moshe, I., Nazari Samani, A., Niacsu, L., Nyssen, J., Otsuki, Y., Radoane, M., Rysin, I., Ryzhov, Y.V., Yermolaev, O.","How fast do gully headcuts retreat?",2016,"Earth-Science Reviews","154",,,"336","355",,26,10.1016/j.earscirev.2016.01.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956615064&doi=10.1016%2fj.earscirev.2016.01.009&partnerID=40&md5=7057dba0e7dd6e2d58e4a281f952a1d7",Review,,Scopus,2-s2.0-84956615064
"Morellato, L.P.C., Alberton, B., Alvarado, S.T., Borges, B., Buisson, E., Camargo, M.G.G., Cancian, L.F., Carstensen, D.W., Escobar, D.F.E., Leite, P.T.P., Mendoza, I., Rocha, N.M.W.B., Soares, N.C., Silva, T.S.F., Staggemeier, V.G., Streher, A.S., Vargas, B.C., Peres, C.A.","Linking plant phenology to conservation biology",2016,"Biological Conservation","195",,,"60","72",,26,10.1016/j.biocon.2015.12.033,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953897243&doi=10.1016%2fj.biocon.2015.12.033&partnerID=40&md5=0c244fcfd0a43bb393bed46b51595015",Review,,Scopus,2-s2.0-84953897243
"Engineer, C.B., Hashimoto-Sugimoto, M., Negi, J., Israelsson-Nordström, M., Azoulay-Shemer, T., Rappel, W.-J., Iba, K., Schroeder, J.I.","CO<inf>2</inf>Sensing and CO<inf>2</inf>Regulation of Stomatal Conductance: Advances and Open Questions",2016,"Trends in Plant Science","21","1",,"16","30",,26,10.1016/j.tplants.2015.08.014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947447674&doi=10.1016%2fj.tplants.2015.08.014&partnerID=40&md5=7eb2738b23b2f2189af99d41df93bdf7",Review,,Scopus,2-s2.0-84947447674
"Visser, P.M., Verspagen, J.M.H., Sandrini, G., Stal, L.J., Matthijs, H.C.P., Davis, T.W., Paerl, H.W., Huisman, J.","How rising CO<inf>2</inf>and global warming may stimulate harmful cyanobacterial blooms",2016,"Harmful Algae","54",,,"145","159",,26,10.1016/j.hal.2015.12.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979902300&doi=10.1016%2fj.hal.2015.12.006&partnerID=40&md5=ceb022f22ce879014e9f44b0206c4068",Review,,Scopus,2-s2.0-84979902300
"Moran, E.V., Hartig, F., Bell, D.M.","Intraspecific trait variation across scales: Implications for understanding global change responses",2016,"Global Change Biology","22","1",,"137","150",,26,10.1111/gcb.13000,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954391289&doi=10.1111%2fgcb.13000&partnerID=40&md5=b770e85bbfa030195eb6f7f64480f0e3",Review,,Scopus,2-s2.0-84954391289
"Sinclair, B.J., Marshall, K.E., Sewell, M.A., Levesque, D.L., Willett, C.S., Slotsbo, S., Dong, Y., Harley, C.D.G., Marshall, D.J., Helmuth, B.S., Huey, R.B.","Can we predict ectotherm responses to climate change using thermal performance curves and body temperatures?",2016,"Ecology Letters","19","11",,"1372","1385",,25,10.1111/ele.12686,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011586067&doi=10.1111%2fele.12686&partnerID=40&md5=05353b95a3dcee7ead304c93d83e447d",Review,,Scopus,2-s2.0-85011586067
"Boyd, P.W., Cornwall, C.E., Davison, A., Doney, S.C., Fourquez, M., Hurd, C.L., Lima, I.D., McMinn, A.","Biological responses to environmental heterogeneity under future ocean conditions",2016,"Global change biology","22","8",,"2633","2650",,25,10.1111/gcb.13287,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027930315&doi=10.1111%2fgcb.13287&partnerID=40&md5=ad9c314dc8244830cdfd33a598fb55f3",Review,,Scopus,2-s2.0-85027930315
